time_from_start_s,level,message
0.00,INFO,"Mister pulse started; ON until 0.25s, cooldown until 4.25s"
5.02,INFO,"Mister pulse started; ON until 5.27s, cooldown until 9.27s"
10.03,INFO,"Mister pulse started; ON until 10.28s, cooldown until 14.28s"
15.04,INFO,"Mister pulse started; ON until 15.29s, cooldown until 19.29s"
20.00,INFO,"Mister pulse started; ON until 20.25s, cooldown until 24.25s"
25.01,INFO,"Mister pulse started; ON until 25.26s, cooldown until 29.26s"
30.02,INFO,"Mister pulse started; ON until 30.27s, cooldown until 34.27s"
35.03,INFO,"Mister pulse started; ON until 35.28s, cooldown until 39.28s"
40.00,INFO,"Mister pulse started; ON until 40.25s, cooldown until 44.25s"
45.01,INFO,"Mister pulse started; ON until 45.26s, cooldown until 49.26s"
50.03,INFO,"Mister pulse started; ON until 50.28s, cooldown until 54.28s"
55.03,INFO,"Mister pulse started; ON until 55.28s, cooldown until 59.28s"
60.05,INFO,"Mister pulse started; ON until 60.30s, cooldown until 64.30s"
65.01,INFO,"Mister pulse started; ON until 65.26s, cooldown until 69.26s"
70.02,INFO,"Mister pulse started; ON until 70.27s, cooldown until 74.27s"
75.03,INFO,"Mister pulse started; ON until 75.28s, cooldown until 79.28s"
80.04,INFO,"Mister pulse started; ON until 80.29s, cooldown until 84.29s"
85.05,INFO,"Mister pulse started; ON until 85.30s, cooldown until 89.30s"
90.01,INFO,"Mister pulse started; ON until 90.26s, cooldown until 94.26s"
95.02,INFO,"Mister pulse started; ON until 95.27s, cooldown until 99.27s"
100.03,INFO,"Mister pulse started; ON until 100.28s, cooldown until 104.28s"
105.00,INFO,"Mister pulse started; ON until 105.25s, cooldown until 109.25s"
110.01,INFO,"Mister pulse started; ON until 110.26s, cooldown until 114.26s"
115.02,INFO,"Mister pulse started; ON until 115.27s, cooldown until 119.27s"
120.00,INFO,"Mister pulse started; ON until 120.25s, cooldown until 124.25s"
125.01,INFO,"Mister pulse started; ON until 125.26s, cooldown until 129.26s"
130.03,INFO,"Mister pulse started; ON until 130.28s, cooldown until 134.28s"
135.03,INFO,"Mister pulse started; ON until 135.28s, cooldown until 139.28s"
140.04,INFO,"Mister pulse started; ON until 140.29s, cooldown until 144.29s"
145.00,INFO,"Mister pulse started; ON until 145.25s, cooldown until 149.25s"
150.01,INFO,"Mister pulse started; ON until 150.26s, cooldown until 154.26s"
155.02,INFO,"Mister pulse started; ON until 155.27s, cooldown until 159.27s"
160.03,INFO,"Mister pulse started; ON until 160.28s, cooldown until 164.28s"
165.03,INFO,"Mister pulse started; ON until 165.28s, cooldown until 169.28s"
170.05,INFO,"Mister pulse started; ON until 170.30s, cooldown until 174.30s"
175.02,INFO,"Mister pulse started; ON until 175.27s, cooldown until 179.27s"
180.03,INFO,"Mister pulse started; ON until 180.28s, cooldown until 184.28s"
197.01,INFO,"Mister pulse started; ON until 197.26s, cooldown until 201.26s"
206.00,INFO,"Mister pulse started; ON until 206.25s, cooldown until 210.25s"
218.04,INFO,"Mister pulse started; ON until 218.29s, cooldown until 222.29s"
223.05,INFO,"Mister pulse started; ON until 223.30s, cooldown until 227.30s"
238.02,INFO,"Mister pulse started; ON until 238.27s, cooldown until 242.27s"
251.03,INFO,"Mister pulse started; ON until 251.28s, cooldown until 255.28s"
256.05,INFO,"Mister pulse started; ON until 256.30s, cooldown until 260.30s"
272.01,INFO,"Mister pulse started; ON until 272.26s, cooldown until 276.26s"
277.02,INFO,"Mister pulse started; ON until 277.27s, cooldown until 281.27s"
291.02,INFO,"Mister pulse started; ON until 291.27s, cooldown until 295.27s"
300.01,INFO,"Mister pulse started; ON until 300.26s, cooldown until 304.26s"
313.01,INFO,"Mister pulse started; ON until 313.26s, cooldown until 317.26s"
318.02,INFO,"Mister pulse started; ON until 318.27s, cooldown until 322.27s"
335.01,INFO,"Mister pulse started; ON until 335.26s, cooldown until 339.26s"
340.02,INFO,"Mister pulse started; ON until 340.27s, cooldown until 344.27s"
353.03,INFO,"Mister pulse started; ON until 353.28s, cooldown until 357.28s"
358.04,INFO,"Mister pulse started; ON until 358.29s, cooldown until 362.29s"
375.03,INFO,"Mister pulse started; ON until 375.28s, cooldown until 379.28s"
380.04,INFO,"Mister pulse started; ON until 380.29s, cooldown until 384.29s"
392.02,INFO,"Mister pulse started; ON until 392.27s, cooldown until 396.27s"
399.04,INFO,"Mister pulse started; ON until 399.29s, cooldown until 403.29s"
407.05,INFO,"Mister pulse started; ON until 407.30s, cooldown until 411.30s"
412.01,INFO,"Mister pulse started; ON until 412.26s, cooldown until 416.26s"
427.03,INFO,"Mister pulse started; ON until 427.28s, cooldown until 431.28s"
439.01,INFO,"Mister pulse started; ON until 439.26s, cooldown until 443.26s"
444.02,INFO,"Mister pulse started; ON until 444.27s, cooldown until 448.27s"
460.04,INFO,"Mister pulse started; ON until 460.29s, cooldown until 464.29s"
473.00,INFO,"Mister pulse started; ON until 473.25s, cooldown until 477.25s"
485.03,INFO,"Mister pulse started; ON until 485.28s, cooldown until 489.28s"
490.00,INFO,"Mister pulse started; ON until 490.25s, cooldown until 494.25s"
506.01,INFO,"Mister pulse started; ON until 506.26s, cooldown until 510.26s"
519.02,INFO,"Mister pulse started; ON until 519.27s, cooldown until 523.27s"
530.02,INFO,"Mister pulse started; ON until 530.27s, cooldown until 534.27s"
542.00,INFO,"Mister pulse started; ON until 542.25s, cooldown until 546.25s"
552.02,INFO,"Mister pulse started; ON until 552.27s, cooldown until 556.27s"
565.00,INFO,"Mister pulse started; ON until 565.25s, cooldown until 569.25s"
574.04,INFO,"Mister pulse started; ON until 574.29s, cooldown until 578.29s"
583.03,INFO,"Mister pulse started; ON until 583.28s, cooldown until 587.28s"
596.04,INFO,"Mister pulse started; ON until 596.29s, cooldown until 600.29s"
604.04,INFO,"Mister pulse started; ON until 604.29s, cooldown until 608.29s"
613.03,INFO,"Mister pulse started; ON until 613.28s, cooldown until 617.28s"
618.04,INFO,"Mister pulse started; ON until 618.29s, cooldown until 622.29s"
629.04,INFO,"Mister pulse started; ON until 629.29s, cooldown until 633.29s"
638.03,INFO,"Mister pulse started; ON until 638.28s, cooldown until 642.28s"
650.01,INFO,"Mister pulse started; ON until 650.26s, cooldown until 654.26s"
658.02,INFO,"Mister pulse started; ON until 658.27s, cooldown until 662.27s"
667.05,INFO,"Mister pulse started; ON until 667.30s, cooldown until 671.30s"
672.01,INFO,"Mister pulse started; ON until 672.26s, cooldown until 676.26s"
681.05,INFO,"Mister pulse started; ON until 681.30s, cooldown until 685.30s"
686.01,INFO,"Mister pulse started; ON until 686.26s, cooldown until 690.26s"
702.02,INFO,"Mister pulse started; ON until 702.27s, cooldown until 706.27s"
715.03,INFO,"Mister pulse started; ON until 715.28s, cooldown until 719.28s"
723.04,INFO,"Mister pulse started; ON until 723.29s, cooldown until 727.29s"
733.00,INFO,"Mister pulse started; ON until 733.25s, cooldown until 737.25s"
748.03,INFO,"Mister pulse started; ON until 748.28s, cooldown until 752.28s"
760.01,INFO,"Mister pulse started; ON until 760.26s, cooldown until 764.26s"
765.02,INFO,"Mister pulse started; ON until 765.27s, cooldown until 769.27s"
781.03,INFO,"Mister pulse started; ON until 781.28s, cooldown until 785.28s"
794.05,INFO,"Mister pulse started; ON until 794.30s, cooldown until 798.30s"
