time_from_start_s,level,message
2708.00,INFO,"Mister pulse started; ON until 2708.25s, cooldown until 2712.25s"
2728.00,INFO,"Mister pulse started; ON until 2728.25s, cooldown until 2732.25s"
2749.04,INFO,"Mister pulse started; ON until 2749.29s, cooldown until 2753.29s"
2768.01,INFO,"Mister pulse started; ON until 2768.26s, cooldown until 2772.26s"
2789.05,INFO,"Mister pulse started; ON until 2789.30s, cooldown until 2793.30s"
2809.05,INFO,"Mister pulse started; ON until 2809.30s, cooldown until 2813.30s"
2829.05,INFO,"Mister pulse started; ON until 2829.30s, cooldown until 2833.30s"
2848.01,INFO,"Mister pulse started; ON until 2848.26s, cooldown until 2852.26s"
2867.02,INFO,"Mister pulse started; ON until 2867.27s, cooldown until 2871.27s"
2884.05,INFO,"Mister pulse started; ON until 2884.30s, cooldown until 2888.30s"
2893.04,INFO,"Mister pulse started; ON until 2893.29s, cooldown until 2897.29s"
2908.05,INFO,"Mister pulse started; ON until 2908.30s, cooldown until 2912.30s"
2924.05,INFO,"Mister pulse started; ON until 2924.30s, cooldown until 2928.30s"
2933.04,INFO,"Mister pulse started; ON until 2933.29s, cooldown until 2937.29s"
2946.03,INFO,"Mister pulse started; ON until 2946.28s, cooldown until 2950.28s"
2959.02,INFO,"Mister pulse started; ON until 2959.27s, cooldown until 2963.27s"
2973.04,INFO,"Mister pulse started; ON until 2973.29s, cooldown until 2977.29s"
2987.01,INFO,"Mister pulse started; ON until 2987.26s, cooldown until 2991.26s"
3003.00,INFO,"Mister pulse started; ON until 3003.25s, cooldown until 3007.25s"
3009.03,INFO,"Mister pulse started; ON until 3009.28s, cooldown until 3013.28s"
3029.03,INFO,"Mister pulse started; ON until 3029.28s, cooldown until 3033.28s"
3047.05,INFO,"Mister pulse started; ON until 3047.30s, cooldown until 3051.30s"
3060.04,INFO,"Mister pulse started; ON until 3060.29s, cooldown until 3064.29s"
3071.04,INFO,"Mister pulse started; ON until 3071.29s, cooldown until 3075.29s"
3081.02,INFO,"Mister pulse started; ON until 3081.27s, cooldown until 3085.27s"
3097.02,INFO,"Mister pulse started; ON until 3097.27s, cooldown until 3101.27s"
3102.02,INFO,"Mister pulse started; ON until 3102.27s, cooldown until 3106.27s"
3121.03,INFO,"Mister pulse started; ON until 3121.28s, cooldown until 3125.28s"
3137.02,INFO,"Mister pulse started; ON until 3137.27s, cooldown until 3141.27s"
3142.01,INFO,"Mister pulse started; ON until 3142.26s, cooldown until 3146.26s"
3161.03,INFO,"Mister pulse started; ON until 3161.28s, cooldown until 3165.28s"
3174.01,INFO,"Mister pulse started; ON until 3174.26s, cooldown until 3178.26s"
3189.03,INFO,"Mister pulse started; ON until 3189.28s, cooldown until 3193.28s"
3206.01,INFO,"Mister pulse started; ON until 3206.26s, cooldown until 3210.26s"
3218.00,INFO,"Mister pulse started; ON until 3218.25s, cooldown until 3222.25s"
3223.05,INFO,"Mister pulse started; ON until 3223.30s, cooldown until 3227.30s"
3241.01,INFO,"Mister pulse started; ON until 3241.26s, cooldown until 3245.26s"
3256.02,INFO,"Mister pulse started; ON until 3256.27s, cooldown until 3260.27s"
3271.03,INFO,"Mister pulse started; ON until 3271.28s, cooldown until 3275.28s"
3277.01,INFO,"Mister pulse started; ON until 3277.26s, cooldown until 3281.26s"
3285.01,INFO,"Mister pulse started; ON until 3285.26s, cooldown until 3289.26s"
3296.02,INFO,"Mister pulse started; ON until 3296.27s, cooldown until 3300.27s"
3312.02,INFO,"Mister pulse started; ON until 3312.27s, cooldown until 3316.27s"
3321.02,INFO,"Mister pulse started; ON until 3321.27s, cooldown until 3325.27s"
3335.04,INFO,"Mister pulse started; ON until 3335.29s, cooldown until 3339.29s"
3349.02,INFO,"Mister pulse started; ON until 3349.27s, cooldown until 3353.27s"
3364.03,INFO,"Mister pulse started; ON until 3364.28s, cooldown until 3368.28s"
3369.03,INFO,"Mister pulse started; ON until 3369.28s, cooldown until 3373.28s"
3386.01,INFO,"Mister pulse started; ON until 3386.26s, cooldown until 3390.26s"
3391.05,INFO,"Mister pulse started; ON until 3391.30s, cooldown until 3395.30s"
3403.00,INFO,"Mister pulse started; ON until 3403.25s, cooldown until 3407.25s"
3408.00,INFO,"Mister pulse started; ON until 3408.25s, cooldown until 3412.25s"
3417.04,INFO,"Mister pulse started; ON until 3417.29s, cooldown until 3421.29s"
3426.03,INFO,"Mister pulse started; ON until 3426.28s, cooldown until 3430.28s"
3440.00,INFO,"Mister pulse started; ON until 3440.25s, cooldown until 3444.25s"
3455.02,INFO,"Mister pulse started; ON until 3455.27s, cooldown until 3459.27s"
3460.01,INFO,"Mister pulse started; ON until 3460.26s, cooldown until 3464.26s"
3478.04,INFO,"Mister pulse started; ON until 3478.29s, cooldown until 3482.29s"
3489.05,INFO,"Mister pulse started; ON until 3489.30s, cooldown until 3493.30s"
3494.05,INFO,"Mister pulse started; ON until 3494.30s, cooldown until 3498.30s"
3513.01,INFO,"Mister pulse started; ON until 3513.26s, cooldown until 3517.26s"
3527.03,INFO,"Mister pulse started; ON until 3527.28s, cooldown until 3531.28s"
3542.03,INFO,"Mister pulse started; ON until 3542.28s, cooldown until 3546.28s"
3547.02,INFO,"Mister pulse started; ON until 3547.27s, cooldown until 3551.27s"
3564.04,INFO,"Mister pulse started; ON until 3564.29s, cooldown until 3568.29s"
3573.03,INFO,"Mister pulse started; ON until 3573.28s, cooldown until 3577.28s"
3586.01,INFO,"Mister pulse started; ON until 3586.26s, cooldown until 3590.26s"
3600.04,INFO,"Mister pulse started; ON until 3600.29s, cooldown until 3604.29s"
3615.05,INFO,"Mister pulse started; ON until 3615.30s, cooldown until 3619.30s"
3633.02,INFO,"Mister pulse started; ON until 3633.27s, cooldown until 3637.27s"
3649.02,INFO,"Mister pulse started; ON until 3649.27s, cooldown until 3653.27s"
3654.01,INFO,"Mister pulse started; ON until 3654.26s, cooldown until 3658.26s"
3676.03,INFO,"Mister pulse started; ON until 3676.28s, cooldown until 3680.28s"
3681.02,INFO,"Mister pulse started; ON until 3681.27s, cooldown until 3685.27s"
3702.05,INFO,"Mister pulse started; ON until 3702.30s, cooldown until 3706.30s"
3720.01,INFO,"Mister pulse started; ON until 3720.26s, cooldown until 3724.26s"
3738.05,INFO,"Mister pulse started; ON until 3738.30s, cooldown until 3742.30s"
3743.04,INFO,"Mister pulse started; ON until 3743.29s, cooldown until 3747.29s"
3759.04,INFO,"Mister pulse started; ON until 3759.29s, cooldown until 3763.29s"
3772.03,INFO,"Mister pulse started; ON until 3772.28s, cooldown until 3776.28s"
3786.01,INFO,"Mister pulse started; ON until 3786.26s, cooldown until 3790.26s"
3803.04,INFO,"Mister pulse started; ON until 3803.29s, cooldown until 3807.29s"
3808.04,INFO,"Mister pulse started; ON until 3808.29s, cooldown until 3812.29s"
3830.01,INFO,"Mister pulse started; ON until 3830.26s, cooldown until 3834.26s"
3840.04,INFO,"Mister pulse started; ON until 3840.29s, cooldown until 3844.29s"
3856.03,INFO,"Mister pulse started; ON until 3856.28s, cooldown until 3860.28s"
3865.02,INFO,"Mister pulse started; ON until 3865.27s, cooldown until 3869.27s"
3880.04,INFO,"Mister pulse started; ON until 3880.29s, cooldown until 3884.29s"
3897.02,INFO,"Mister pulse started; ON until 3897.27s, cooldown until 3901.27s"
3910.00,INFO,"Mister pulse started; ON until 3910.25s, cooldown until 3914.25s"
3920.04,INFO,"Mister pulse started; ON until 3920.29s, cooldown until 3924.29s"
3937.03,INFO,"Mister pulse started; ON until 3937.28s, cooldown until 3941.28s"
3948.05,INFO,"Mister pulse started; ON until 3948.30s, cooldown until 3952.30s"
3966.02,INFO,"Mister pulse started; ON until 3966.27s, cooldown until 3970.27s"
3981.03,INFO,"Mister pulse started; ON until 3981.28s, cooldown until 3985.28s"
3999.00,INFO,"Mister pulse started; ON until 3999.25s, cooldown until 4003.25s"
4014.01,INFO,"Mister pulse started; ON until 4014.26s, cooldown until 4018.26s"
4032.04,INFO,"Mister pulse started; ON until 4032.29s, cooldown until 4036.29s"
4045.03,INFO,"Mister pulse started; ON until 4045.28s, cooldown until 4049.28s"
4057.03,INFO,"Mister pulse started; ON until 4057.28s, cooldown until 4061.28s"
4070.01,INFO,"Mister pulse started; ON until 4070.26s, cooldown until 4074.26s"
4080.05,INFO,"Mister pulse started; ON until 4080.30s, cooldown until 4084.30s"
4096.04,INFO,"Mister pulse started; ON until 4096.29s, cooldown until 4100.29s"
4101.03,INFO,"Mister pulse started; ON until 4101.28s, cooldown until 4105.28s"
4124.04,INFO,"Mister pulse started; ON until 4124.29s, cooldown until 4128.29s"
4129.03,INFO,"Mister pulse started; ON until 4129.28s, cooldown until 4133.28s"
4142.01,INFO,"Mister pulse started; ON until 4142.26s, cooldown until 4146.26s"
4147.01,INFO,"Mister pulse started; ON until 4147.26s, cooldown until 4151.26s"
4170.01,INFO,"Mister pulse started; ON until 4170.26s, cooldown until 4174.26s"
4180.04,INFO,"Mister pulse started; ON until 4180.29s, cooldown until 4184.29s"
4198.01,INFO,"Mister pulse started; ON until 4198.26s, cooldown until 4202.26s"
4212.03,INFO,"Mister pulse started; ON until 4212.28s, cooldown until 4216.28s"
4225.03,INFO,"Mister pulse started; ON until 4225.28s, cooldown until 4229.28s"
4239.05,INFO,"Mister pulse started; ON until 4239.30s, cooldown until 4243.30s"
4253.02,INFO,"Mister pulse started; ON until 4253.27s, cooldown until 4257.27s"
4267.05,INFO,"Mister pulse started; ON until 4267.30s, cooldown until 4271.30s"
4284.03,INFO,"Mister pulse started; ON until 4284.28s, cooldown until 4288.28s"
4289.02,INFO,"Mister pulse started; ON until 4289.27s, cooldown until 4293.27s"
4301.02,INFO,"Mister pulse started; ON until 4301.27s, cooldown until 4305.27s"
4319.05,INFO,"Mister pulse started; ON until 4319.30s, cooldown until 4323.30s"
4333.02,INFO,"Mister pulse started; ON until 4333.27s, cooldown until 4337.27s"
4348.04,INFO,"Mister pulse started; ON until 4348.29s, cooldown until 4352.29s"
4368.05,INFO,"Mister pulse started; ON until 4368.30s, cooldown until 4372.30s"
4387.02,INFO,"Mister pulse started; ON until 4387.27s, cooldown until 4391.27s"
4405.04,INFO,"Mister pulse started; ON until 4405.29s, cooldown until 4409.29s"
4418.03,INFO,"Mister pulse started; ON until 4418.28s, cooldown until 4422.28s"
4432.00,INFO,"Mister pulse started; ON until 4432.25s, cooldown until 4436.25s"
4448.04,INFO,"Mister pulse started; ON until 4448.29s, cooldown until 4452.29s"
4467.00,INFO,"Mister pulse started; ON until 4467.25s, cooldown until 4471.25s"
4486.02,INFO,"Mister pulse started; ON until 4486.27s, cooldown until 4490.27s"
4501.04,INFO,"Mister pulse started; ON until 4501.29s, cooldown until 4505.29s"
4519.01,INFO,"Mister pulse started; ON until 4519.26s, cooldown until 4523.26s"
4535.01,INFO,"Mister pulse started; ON until 4535.26s, cooldown until 4539.26s"
4540.05,INFO,"Mister pulse started; ON until 4540.30s, cooldown until 4544.30s"
4559.01,INFO,"Mister pulse started; ON until 4559.26s, cooldown until 4563.26s"
4573.04,INFO,"Mister pulse started; ON until 4573.29s, cooldown until 4577.29s"
4588.05,INFO,"Mister pulse started; ON until 4588.30s, cooldown until 4592.30s"
4606.02,INFO,"Mister pulse started; ON until 4606.27s, cooldown until 4610.27s"
4621.04,INFO,"Mister pulse started; ON until 4621.29s, cooldown until 4625.29s"
4640.04,INFO,"Mister pulse started; ON until 4640.29s, cooldown until 4644.29s"
4655.01,INFO,"Mister pulse started; ON until 4655.26s, cooldown until 4659.26s"
4660.05,INFO,"Mister pulse started; ON until 4660.30s, cooldown until 4664.30s"
4678.05,INFO,"Mister pulse started; ON until 4678.30s, cooldown until 4682.30s"
4698.05,INFO,"Mister pulse started; ON until 4698.30s, cooldown until 4702.30s"
4716.04,INFO,"Mister pulse started; ON until 4716.29s, cooldown until 4720.29s"
4731.00,INFO,"Mister pulse started; ON until 4731.25s, cooldown until 4735.25s"
4736.04,INFO,"Mister pulse started; ON until 4736.29s, cooldown until 4740.29s"
4758.01,INFO,"Mister pulse started; ON until 4758.26s, cooldown until 4762.26s"
4763.01,INFO,"Mister pulse started; ON until 4763.26s, cooldown until 4767.26s"
4784.04,INFO,"Mister pulse started; ON until 4784.29s, cooldown until 4788.29s"
4802.01,INFO,"Mister pulse started; ON until 4802.26s, cooldown until 4806.26s"
4817.02,INFO,"Mister pulse started; ON until 4817.27s, cooldown until 4821.27s"
4835.04,INFO,"Mister pulse started; ON until 4835.29s, cooldown until 4839.29s"
4847.04,INFO,"Mister pulse started; ON until 4847.29s, cooldown until 4851.29s"
4860.02,INFO,"Mister pulse started; ON until 4860.27s, cooldown until 4864.27s"
4869.01,INFO,"Mister pulse started; ON until 4869.26s, cooldown until 4873.26s"
4887.03,INFO,"Mister pulse started; ON until 4887.28s, cooldown until 4891.28s"
4899.04,INFO,"Mister pulse started; ON until 4899.29s, cooldown until 4903.29s"
4904.03,INFO,"Mister pulse started; ON until 4904.28s, cooldown until 4908.28s"
4925.01,INFO,"Mister pulse started; ON until 4925.26s, cooldown until 4929.26s"
4930.00,INFO,"Mister pulse started; ON until 4930.25s, cooldown until 4934.25s"
4951.04,INFO,"Mister pulse started; ON until 4951.29s, cooldown until 4955.29s"
4970.01,INFO,"Mister pulse started; ON until 4970.26s, cooldown until 4974.26s"
4990.00,INFO,"Mister pulse started; ON until 4990.25s, cooldown until 4994.25s"
5009.02,INFO,"Mister pulse started; ON until 5009.27s, cooldown until 5013.27s"
5024.03,INFO,"Mister pulse started; ON until 5024.28s, cooldown until 5028.28s"
5041.01,INFO,"Mister pulse started; ON until 5041.26s, cooldown until 5045.26s"
5055.04,INFO,"Mister pulse started; ON until 5055.29s, cooldown until 5059.29s"
5070.05,INFO,"Mister pulse started; ON until 5070.30s, cooldown until 5074.30s"
5085.01,INFO,"Mister pulse started; ON until 5085.26s, cooldown until 5089.26s"
5090.00,INFO,"Mister pulse started; ON until 5090.25s, cooldown until 5094.25s"
5111.03,INFO,"Mister pulse started; ON until 5111.28s, cooldown until 5115.28s"
5129.00,INFO,"Mister pulse started; ON until 5129.25s, cooldown until 5133.25s"
5143.03,INFO,"Mister pulse started; ON until 5143.28s, cooldown until 5147.28s"
5158.05,INFO,"Mister pulse started; ON until 5158.30s, cooldown until 5162.30s"
5178.04,INFO,"Mister pulse started; ON until 5178.29s, cooldown until 5182.29s"
5195.03,INFO,"Mister pulse started; ON until 5195.28s, cooldown until 5199.28s"
5209.01,INFO,"Mister pulse started; ON until 5209.26s, cooldown until 5213.26s"
5224.03,INFO,"Mister pulse started; ON until 5224.28s, cooldown until 5228.28s"
5245.01,INFO,"Mister pulse started; ON until 5245.26s, cooldown until 5249.26s"
5250.01,INFO,"Mister pulse started; ON until 5250.26s, cooldown until 5254.26s"
5273.02,INFO,"Mister pulse started; ON until 5273.27s, cooldown until 5277.27s"
5283.05,INFO,"Mister pulse started; ON until 5283.30s, cooldown until 5287.30s"
5301.04,INFO,"Mister pulse started; ON until 5301.29s, cooldown until 5305.29s"
5314.03,INFO,"Mister pulse started; ON until 5314.28s, cooldown until 5318.28s"
5328.01,INFO,"Mister pulse started; ON until 5328.26s, cooldown until 5332.26s"
5346.03,INFO,"Mister pulse started; ON until 5346.28s, cooldown until 5350.28s"
5358.03,INFO,"Mister pulse started; ON until 5358.28s, cooldown until 5362.28s"
5365.04,INFO,"Mister pulse started; ON until 5365.29s, cooldown until 5369.29s"
5375.02,INFO,"Mister pulse started; ON until 5375.27s, cooldown until 5379.27s"
5391.02,INFO,"Mister pulse started; ON until 5391.27s, cooldown until 5395.27s"
5396.02,INFO,"Mister pulse started; ON until 5396.27s, cooldown until 5400.27s"
5424.01,INFO,"Mister pulse started; ON until 5424.26s, cooldown until 5428.26s"
5435.02,INFO,"Mister pulse started; ON until 5435.27s, cooldown until 5439.27s"
5458.03,INFO,"Mister pulse started; ON until 5458.28s, cooldown until 5462.28s"
5472.00,INFO,"Mister pulse started; ON until 5472.25s, cooldown until 5476.25s"
5488.01,INFO,"Mister pulse started; ON until 5488.26s, cooldown until 5492.26s"
5511.02,INFO,"Mister pulse started; ON until 5511.27s, cooldown until 5515.27s"
5527.01,INFO,"Mister pulse started; ON until 5527.26s, cooldown until 5531.26s"
5547.01,INFO,"Mister pulse started; ON until 5547.26s, cooldown until 5551.26s"
5566.01,INFO,"Mister pulse started; ON until 5566.26s, cooldown until 5570.26s"
5584.04,INFO,"Mister pulse started; ON until 5584.29s, cooldown until 5588.29s"
5610.01,INFO,"Mister pulse started; ON until 5610.26s, cooldown until 5614.26s"
5629.02,INFO,"Mister pulse started; ON until 5629.27s, cooldown until 5633.27s"
5642.05,INFO,"Mister pulse started; ON until 5642.30s, cooldown until 5646.30s"
5672.01,INFO,"Mister pulse started; ON until 5672.26s, cooldown until 5676.26s"
5695.02,INFO,"Mister pulse started; ON until 5695.27s, cooldown until 5699.27s"
5727.01,INFO,"Mister pulse started; ON until 5727.26s, cooldown until 5731.26s"
5755.00,INFO,"Mister pulse started; ON until 5755.25s, cooldown until 5759.25s"
5789.02,INFO,"Mister pulse started; ON until 5789.27s, cooldown until 5793.27s"
5826.05,INFO,"Mister pulse started; ON until 5826.30s, cooldown until 5830.30s"
5849.01,INFO,"Mister pulse started; ON until 5849.26s, cooldown until 5853.26s"
5881.01,INFO,"Mister pulse started; ON until 5881.26s, cooldown until 5885.26s"
5912.02,INFO,"Mister pulse started; ON until 5912.27s, cooldown until 5916.27s"
5939.04,INFO,"Mister pulse started; ON until 5939.29s, cooldown until 5943.29s"
5962.00,INFO,"Mister pulse started; ON until 5962.25s, cooldown until 5966.25s"
6004.02,INFO,"Mister pulse started; ON until 6004.27s, cooldown until 6008.27s"
6025.00,INFO,"Mister pulse started; ON until 6025.25s, cooldown until 6029.25s"
6050.04,INFO,"Mister pulse started; ON until 6050.29s, cooldown until 6054.29s"
6092.02,INFO,"Mister pulse started; ON until 6092.27s, cooldown until 6096.27s"
6120.01,INFO,"Mister pulse started; ON until 6120.26s, cooldown until 6124.26s"
6157.04,INFO,"Mister pulse started; ON until 6157.29s, cooldown until 6161.29s"
6210.02,INFO,"Mister pulse started; ON until 6210.27s, cooldown until 6214.27s"
6267.04,INFO,"Mister pulse started; ON until 6267.29s, cooldown until 6271.29s"
6311.02,INFO,"Mister pulse started; ON until 6311.27s, cooldown until 6315.27s"
6376.04,INFO,"Mister pulse started; ON until 6376.29s, cooldown until 6380.29s"
6443.04,INFO,"Mister pulse started; ON until 6443.29s, cooldown until 6447.29s"
6506.04,INFO,"Mister pulse started; ON until 6506.29s, cooldown until 6510.29s"
6608.03,INFO,"Mister pulse started; ON until 6608.28s, cooldown until 6612.28s"
6680.01,INFO,"Mister pulse started; ON until 6680.26s, cooldown until 6684.26s"
7406.01,INFO,"Mister pulse started; ON until 7406.26s, cooldown until 7410.26s"
7566.01,INFO,"Mister pulse started; ON until 7566.26s, cooldown until 7570.26s"
7688.02,INFO,"Mister pulse started; ON until 7688.27s, cooldown until 7692.27s"
7784.05,INFO,"Mister pulse started; ON until 7784.30s, cooldown until 7788.30s"
7899.01,INFO,"Mister pulse started; ON until 7899.26s, cooldown until 7903.26s"
8006.04,INFO,"Mister pulse started; ON until 8006.29s, cooldown until 8010.29s"
8110.01,INFO,"Mister pulse started; ON until 8110.26s, cooldown until 8114.26s"
8178.05,INFO,"Mister pulse started; ON until 8178.30s, cooldown until 8182.30s"
8243.01,INFO,"Mister pulse started; ON until 8243.26s, cooldown until 8247.26s"
8369.03,INFO,"Mister pulse started; ON until 8369.28s, cooldown until 8373.28s"
8491.02,INFO,"Mister pulse started; ON until 8491.27s, cooldown until 8495.27s"
8558.02,INFO,"Mister pulse started; ON until 8558.27s, cooldown until 8562.27s"
8632.02,INFO,"Mister pulse started; ON until 8632.27s, cooldown until 8636.27s"
8694.03,INFO,"Mister pulse started; ON until 8694.28s, cooldown until 8698.28s"
8770.05,INFO,"Mister pulse started; ON until 8770.30s, cooldown until 8774.30s"
8878.04,INFO,"Mister pulse started; ON until 8878.29s, cooldown until 8882.29s"
8975.04,INFO,"Mister pulse started; ON until 8975.29s, cooldown until 8979.29s"
9000.03,INFO,Program complete
